performance_id,competition,program,name,nation,rank,starting_number,total_segment_score,total_element_score,total_component_score,total_deductions
8fcdd54e95,ISU Grand Prix of Figure Skating Final 2016,JUNIOR PAIRS SHORT PROGRAM,Anna DUSKOVA / Martin BIDAR,CZE,2,3,61.38,33.78,27.60,0.00
bfe89bd82a,ISU Grand Prix of Figure Skating Final 2016,JUNIOR PAIRS SHORT PROGRAM,Amina ATAKHANOVA / Ilia SPIRIDONOV,RUS,6,4,56.78,31.37,26.41,1.00
dc8dcab88f,ISU Grand Prix of Figure Skating Final 2016,JUNIOR PAIRS SHORT PROGRAM,Ekaterina ALEXANDROVSKAYA / Harley WINDSOR,AUS,5,5,57.08,32.39,25.69,1.00
800784ecac,ISU Grand Prix of Figure Skating Final 2016,JUNIOR PAIRS SHORT PROGRAM,Aleksandra BOIKOVA / Dmitrii KOZLOVSKII,RUS,4,6,58.75,32.66,26.09,0.00
a6ac436ed1,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Elena RADIONOVA,RUS,6,1,119.83,55.50,65.33,1.00
7fd23fcea8,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Maria SOTSKOVA,RUS,5,2,133.05,66.77,66.28,0.00
2c9ec140fd,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Anna POGORILAYA,RUS,3,3,143.18,73.52,69.66,0.00
d553ae74f6,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Kaetlyn OSMOND,CAN,4,4,136.91,66.85,70.06,0.00
a44ad3d255,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Satoko MIYAHARA,JPN,2,5,143.69,73.24,70.45,0.00
106d94542f,ISU Grand Prix of Figure Skating Final 2016,LADIES FREE SKATING,Evgenia MEDVEDEVA,RUS,1,6,148.45,74.23,74.22,0.00
98418723fa,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Satoko MIYAHARA,JPN,3,1,74.64,40.99,33.65,0.00
be71899a1b,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Kaetlyn OSMOND,CAN,2,2,75.54,40.62,34.92,0.00
b4d6f6d0fb,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Maria SOTSKOVA,RUS,6,3,65.74,33.31,32.43,0.00
a70644b123,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Anna POGORILAYA,RUS,4,4,73.29,38.55,34.74,0.00
39fc9c2464,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Elena RADIONOVA,RUS,5,5,68.98,35.07,33.91,0.00
f011206f2a,ISU Grand Prix of Figure Skating Final 2016,LADIES SHORT PROGRAM,Evgenia MEDVEDEVA,RUS,1,6,79.21,42.55,36.66,0.00
84f5cd165b,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Shoma UNO,JPN,2,1,195.69,104.75,90.94,0.00
760c290b00,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Adam RIPPON,USA,6,2,149.17,67.97,83.20,2.00
069fe5ab5b,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Nathan CHEN,USA,1,3,197.55,113.13,84.42,0.00
82c0c8a28f,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Yuzuru HANYU,JPN,3,4,187.37,96.01,92.36,1.00
c44852ec4c,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Javier FERNANDEZ,ESP,4,5,177.01,86.17,91.84,1.00
36ee135925,ISU Grand Prix of Figure Skating Final 2016,MEN FREE SKATING,Patrick CHAN,CAN,5,6,166.99,80.21,90.78,4.00
336de69eaa,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Javier FERNANDEZ,ESP,3,1,91.76,47.45,45.31,1.00
962756f1ac,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Patrick CHAN,CAN,2,2,99.76,52.66,47.10,0.00
a3ab1102b3,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Shoma UNO,JPN,4,3,86.82,44.38,43.44,1.00
d879b0437f,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Nathan CHEN,USA,5,4,85.30,45.62,40.68,1.00
d7ab9e1417,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Adam RIPPON,USA,6,5,83.93,41.37,42.56,0.00
57b89c6350,ISU Grand Prix of Figure Skating Final 2016,MEN SHORT PROGRAM,Yuzuru HANYU,JPN,1,6,106.53,59.18,47.35,0.00
05ef01a225,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Julianne SEGUIN / Charlie BILODEAU,CAN,4,1,125.99,62.69,64.30,1.00
d9032329d2,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Natalia ZABIIAKO / Alexander ENBERT,RUS,5,2,122.53,61.27,61.26,0.00
6a517b593c,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Cheng PENG / Yang JIN,CHN,6,3,112.35,54.97,59.38,2.00
663d8dba8e,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Meagan DUHAMEL / Eric RADFORD,CAN,2,4,134.55,65.99,68.56,0.00
8bfa634764,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Xiaoyu YU / Hao ZHANG,CHN,3,5,131.37,63.64,68.73,1.00
a47e145d0e,ISU Grand Prix of Figure Skating Final 2016,PAIRS FREE SKATING,Evgenia TARASOVA / Vladimir MOROZOV,RUS,1,6,135.25,66.05,69.20,0.00
d953f623e3,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Cheng PENG / Yang JIN,CHN,4,1,70.84,38.70,32.14,0.00
1d55f60df2,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Evgenia TARASOVA / Vladimir MOROZOV,RUS,1,2,78.60,43.49,35.11,0.00
b2e2901256,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Meagan DUHAMEL / Eric RADFORD,CAN,3,3,71.44,38.44,34.00,1.00
e986c2883f,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Natalia ZABIIAKO / Alexander ENBERT,RUS,5,4,65.79,34.40,31.39,0.00
d0ba3fd086,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Julianne SEGUIN / Charlie BILODEAU,CAN,6,5,60.86,31.49,31.37,2.00
e2eeff0dee,ISU Grand Prix of Figure Skating Final 2016,PAIRS SHORT PROGRAM,Xiaoyu YU / Hao ZHANG,CHN,2,6,75.34,41.83,33.51,0.00
a4a69ced64,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Kavita LORENZ / Joti POLIZOAKIS,GER,18,1,85.76,43.30,43.46,1.00
afa6c7d248,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Alisa AGAFONOVA / Alper UCAR,TUR,17,2,86.09,42.33,43.76,0.00
46eb2aff2c,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Yura MIN / Alexander GAMELIN,KOR,20,3,79.24,38.34,41.90,1.00
de3c83e9f3,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Shiyue WANG / Xinyu LIU,CHN,16,4,89.48,44.90,44.58,0.00
c97eda9d53,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Olivia SMART / Adria DIAZ,ESP,19,5,84.68,41.98,44.70,2.00
a1a9877aa6,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Alexandra NAZAROVA / Maxim NIKITIN,UKR,15,6,91.49,45.99,45.50,0.00
62090e1ae8,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Charlene GUIGNARD / Marco FABBRI,ITA,11,7,98.12,48.20,49.92,0.00
6dee0e5439,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Laurence FOURNIER BEAUDRY / Nikolaj SORENSEN,DEN,14,8,93.48,46.38,47.10,0.00
3805bd4dae,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Isabella TOBIAS / Ilia TKACHENKO,ISR,12,9,96.36,47.66,48.70,0.00
519386c613,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Natalia KALISZEK / Maksym SPODYRIEV,POL,13,10,93.78,47.65,46.13,0.00
ab92086e83,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Alexandra STEPANOVA / Ivan BUKIN,RUS,9,11,105.63,52.68,52.95,0.00
6ce3dd2586,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Piper GILLES / Paul POIRIER,CAN,7,12,106.16,52.51,53.65,0.00
baabd00786,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,3,13,110.52,54.74,55.78,0.00
b1622d184e,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Anna CAPPELLINI / Luca LANOTTE,ITA,5,14,110.03,54.72,55.31,0.00
4908662033,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Kaitlyn WEAVER / Andrew POJE,CAN,6,15,109.97,54.54,55.43,0.00
f529dc00ab,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Madison CHOCK / Evan BATES,USA,8,16,105.79,50.01,55.78,0.00
3f1d2b4f3a,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Maia SHIBUTANI / Alex SHIBUTANI,USA,4,17,110.30,55.45,55.85,1.00
6ef83d50b1,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Gabriella PAPADAKIS / Guillaume CIZERON,FRA,1,18,119.15,60.79,58.36,0.00
fe74075eda,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Tessa VIRTUE / Scott MOIR,CAN,2,19,116.19,58.08,58.11,0.00
7a31c2874e,ISU World Figure Skating Championships 2017,ICE DANCE FREE DANCE,Madison HUBBELL / Zachary DONOHUE,USA,10,20,101.17,47.15,55.02,1.00
279d0d9ffc,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Anastasia GALYETA / Avidan BROWN,AZE,31,1,45.58,24.01,22.57,1.00
5ed6d84699,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Lilah FEAR / Lewis GIBSON,GBR,22,2,54.82,28.96,25.86,0.00
b2b41b9450,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Cecilia TÖRN / Jussiville PARTANEN,FIN,24,3,52.22,25.79,26.43,0.00
2fa22153fe,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Tatiana KOZMAVA / Alexei SHUMSKI,GEO,32,4,42.71,21.20,21.51,0.00
83b5269804,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Olivia SMART / Adria DIAZ,ESP,16,5,60.93,32.24,28.69,0.00
df28b4543f,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Kavita LORENZ / Joti POLIZOAKIS,GER,20,6,57.10,28.89,28.21,0.00
542372ae16,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Taylor TRAN / Saulius AMBRULEVICIUS,LTU,30,7,46.14,22.99,23.15,0.00
488f393ece,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Marie-Jade LAURIAULT / Romain LE GAC,FRA,21,8,56.43,28.12,28.31,0.00
a1745578fb,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Kana MURAMOTO / Chris REED,JPN,23,9,54.68,26.53,28.15,0.00
84b59c21db,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Nicole KUZMICHOVA / Alexandr SINICYN,CZE,26,10,51.02,25.54,25.48,0.00
bd051bc238,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Yura MIN / Alexander GAMELIN,KOR,19,11,57.47,30.33,27.14,0.00
d278a3056b,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Tina GARABEDIAN / Simon PROULX-SENECAL,ARM,25,12,51.39,26.47,24.92,0.00
0a91ec84a6,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Viktoria KAVALIOVA / Yurii BIELIAIEV,BLR,27,13,49.73,24.56,25.17,0.00
fb6248ccf7,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Olga JAKUSHINA / Andrey NEVSKIY,LAT,29,14,48.26,24.35,24.91,1.00
b19808249b,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Lorenza ALESSANDRINI / Pierre SOUQUET,FRA,28,15,49.51,23.83,25.68,0.00
7461bd5363,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Alisa AGAFONOVA / Alper UCAR,TUR,17,16,60.80,31.21,29.59,0.00
63fc94dfae,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Natalia KALISZEK / Maksym SPODYRIEV,POL,15,17,63.37,33.56,29.81,0.00
af913ec481,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Shiyue WANG / Xinyu LIU,CHN,18,18,60.77,31.89,28.88,0.00
b73d7d7be4,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Laurence FOURNIER BEAUDRY / Nikolaj SORENSEN,DEN,13,19,66.05,36.10,30.95,1.00
8e7983756f,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Tessa VIRTUE / Scott MOIR,CAN,1,20,82.43,43.74,38.69,0.00
a06f1c4495,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Alexandra NAZAROVA / Maxim NIKITIN,UKR,14,21,63.86,34.09,29.77,0.00
5da4f68b37,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Isabella TOBIAS / Ilia TKACHENKO,ISR,12,22,66.27,32.93,33.34,0.00
73ce2826ac,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Alexandra STEPANOVA / Ivan BUKIN,RUS,10,23,69.07,34.84,34.23,0.00
fb36d05534,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Charlene GUIGNARD / Marco FABBRI,ITA,11,24,67.56,34.02,33.54,0.00
2c870bf16f,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,8,25,73.54,36.68,36.86,0.00
bf2bb051f5,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Piper GILLES / Paul POIRIER,CAN,9,26,72.83,37.58,35.25,0.00
8cda62873d,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Anna CAPPELLINI / Luca LANOTTE,ITA,7,27,73.70,37.58,36.12,0.00
0729cba3e7,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Maia SHIBUTANI / Alex SHIBUTANI,USA,5,28,74.88,37.79,37.09,0.00
7494bc5393,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Kaitlyn WEAVER / Andrew POJE,CAN,6,29,74.84,38.15,36.69,0.00
968bdc86cd,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Gabriella PAPADAKIS / Guillaume CIZERON,FRA,2,30,76.89,38.53,38.36,0.00
c16ce12907,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Madison HUBBELL / Zachary DONOHUE,USA,3,31,76.53,40.47,36.06,0.00
89ed79b609,ISU World Figure Skating Championships 2017,ICE DANCE SHORT DANCE,Madison CHOCK / Evan BATES,USA,4,32,76.25,39.11,37.14,0.00
faf114139e,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Zijun LI,CHN,20,1,103.50,53.96,49.54,0.00
a9a3af37d8,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Laurine LECAVELIER,FRA,17,2,107.50,55.18,53.32,1.00
8b399312a7,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Kailani CRAINE,AUS,24,3,95.97,47.93,49.04,1.00
bdadd143a6,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Angelina KUCHVALSKA,LAT,22,4,99.10,49.08,50.02,0.00
7994db0561,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Nicole SCHOTT,GER,19,5,106.58,51.66,54.92,0.00
01b0b01f6f,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Anastasia GALUSTYAN,ARM,23,6,98.27,49.82,48.45,0.00
80feffbca3,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Nicole RAJICOVA,SVK,16,7,108.47,55.67,52.80,0.00
88fe994c8e,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Loena HENDRICKX,BEL,14,8,115.28,58.65,56.63,0.00
08f4c59905,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Xiangning LI,CHN,13,9,117.09,62.69,54.40,0.00
1038a89a28,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Ivett TOTH,HUN,21,10,99.77,47.10,53.67,1.00
3c5c40c034,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Mariah BELL,USA,9,11,126.21,65.29,60.92,0.00
e7d881bd17,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Mai MIHARA,JPN,4,12,138.29,74.40,63.89,0.00
1d9d5f558e,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Dabin CHOI,KOR,7,13,128.45,69.72,58.73,0.00
8878a11328,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Rika HONGO,JPN,18,14,107.28,50.96,57.32,1.00
e400fabc67,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Elizabet TURSYNBAEVA,KAZ,8,15,126.51,68.36,58.15,0.00
c6300b50c5,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Ashley WAGNER,USA,10,16,124.50,56.33,68.17,0.00
1053350037,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Carolina KOSTNER,ITA,5,17,130.50,59.47,71.03,0.00
bb0094f0e6,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Wakaba HIGUCHI,JPN,12,18,122.18,59.47,63.71,1.00
ecd6aaf048,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Maria SOTSKOVA,RUS,11,19,122.44,58.65,64.79,1.00
4d94505fed,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Karen CHEN,USA,6,20,129.31,65.98,64.33,1.00
709ab37e52,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Anna POGORILAYA,RUS,15,21,111.85,53.00,62.85,4.00
ceeba97dfc,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Evgenia MEDVEDEVA,RUS,1,22,154.40,78.27,76.13,0.00
801426936c,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Gabrielle DALEMAN,CAN,3,23,141.33,71.73,69.60,0.00
27099b6d18,ISU World Figure Skating Championships 2017,LADIES FREE SKATING,Kaetlyn OSMOND,CAN,2,24,142.15,70.21,71.94,0.00
9d73601c63,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Anne Line GJERSEM,NOR,34,1,46.99,25.30,21.69,0.00
530010e604,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Joshi HELGESSON,SWE,26,2,52.07,27.85,25.22,1.00
32f3698aa3,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Anna KHNYCHENKOVA,UKR,35,3,46.98,26.30,21.68,1.00
9ce3bf7473,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Dasa GRM,SLO,36,4,46.63,25.03,22.60,1.00
938c00bc9b,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Anastasia GALUSTYAN,ARM,23,5,55.20,30.63,24.57,0.00
efa605c2f6,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Emmi PELTONEN,FIN,29,6,50.74,25.18,25.56,0.00
8bcc721dc7,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Shuran YU,SGP,25,7,52.87,30.31,22.56,0.00
288c9ee037,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Carolina KOSTNER,ITA,8,8,66.33,32.44,33.89,0.00
e37a1094f2,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Michaela-Lucie HANZLIKOVA,CZE,37,9,32.21,16.55,19.66,4.00
9632eac19d,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Xiangning LI,CHN,16,10,58.28,33.49,24.79,0.00
caad5918cb,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Yasmine Kimiko YAMADA,SUI,33,11,47.86,26.57,21.29,0.00
48c43503c5,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Amy LIN,TPE,28,12,51.86,28.03,23.83,0.00
8323441b85,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Kailani CRAINE,AUS,19,13,56.97,31.54,25.43,0.00
1375647d66,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Helery HÄLVIN,EST,27,14,51.94,28.21,23.73,0.00
5ac6dfd35c,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Natasha MCKAY,GBR,32,15,50.10,25.58,24.52,0.00
52593b0f45,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Kerstin FRANK,AUT,31,16,50.54,27.83,22.71,0.00
77205dfe77,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Loena HENDRICKX,BEL,17,17,57.54,30.71,26.83,0.00
114c2ac102,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Isadora WILLIAMS,BRA,30,18,50.65,27.79,22.86,0.00
33946e422b,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Mariah BELL,USA,13,19,61.02,32.16,28.86,0.00
58c65b06b6,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Laurine LECAVELIER,FRA,22,20,55.49,29.77,26.72,1.00
ead7719be4,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Zijun LI,CHN,20,21,56.30,29.73,26.57,0.00
45c7fe6ef6,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Ivett TOTH,HUN,14,22,61.00,33.60,27.40,0.00
3ad77f0efe,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Wakaba HIGUCHI,JPN,9,23,65.87,36.84,29.03,0.00
d711b8b2e0,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Mai MIHARA,JPN,15,24,59.59,30.88,29.71,1.00
eaccd4ccb8,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Nicole SCHOTT,GER,24,25,54.83,29.64,26.19,1.00
12655ff35f,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Kaetlyn OSMOND,CAN,2,26,75.98,41.23,34.75,0.00
1b0cbc6db1,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Dabin CHOI,KOR,11,27,62.66,35.46,27.20,0.00
d0a23c7c23,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Karen CHEN,USA,5,28,69.98,38.35,31.63,0.00
f07f5bc748,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Angelina KUCHVALSKA,LAT,21,29,55.92,28.24,27.68,0.00
81119fa5b7,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Nicole RAJICOVA,SVK,18,30,57.08,29.93,27.15,0.00
0ab242da08,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Elizabet TURSYNBAEVA,KAZ,10,31,65.48,36.65,28.83,0.00
11accf3be7,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Evgenia MEDVEDEVA,RUS,1,32,79.01,42.10,36.91,0.00
e0c5aac269,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Gabrielle DALEMAN,CAN,3,33,72.19,39.19,33.00,0.00
e4bbf41b9d,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Ashley WAGNER,USA,7,34,69.04,35.27,33.77,0.00
c37b4c5f9c,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Maria SOTSKOVA,RUS,6,35,69.76,38.14,31.62,0.00
5a6143d9bf,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Rika HONGO,JPN,12,36,62.55,31.45,31.10,0.00
3b3630e4d7,ISU World Figure Skating Championships 2017,LADIES SHORT PROGRAM,Anna POGORILAYA,RUS,4,37,71.52,37.21,34.31,0.00
c4409ed5fe,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Michael Christian MARTINEZ,PHI,24,1,127.47,65.03,62.44,0.00
ad25f4c0a7,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Jorik HENDRICKX,BEL,22,2,140.34,71.26,71.08,2.00
a4b20b7046,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Keiji TANAKA,JPN,17,3,148.89,77.11,72.78,1.00
b23bfd51a8,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Paul FENTZ,GER,21,4,144.02,74.94,70.08,1.00
df19563e88,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Julian Zhi Jie YEE,MAS,19,5,144.25,74.25,70.00,0.00
648f21b2ec,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Moris KVITELASHVILI,GEO,11,6,162.90,90.90,72.00,0.00
5d8c12b2ea,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Chafik BESSEGHIER,FRA,16,7,151.31,81.67,69.64,0.00
45eb87d255,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Misha GE,UZB,10,8,163.54,83.74,79.80,0.00
eb78706059,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Michal BREZINA,CZE,18,9,146.24,70.24,77.00,1.00
3ee652c1c7,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Deniss VASILJEVS,LAT,13,10,157.27,79.41,78.86,1.00
95b83d96c8,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Brendan KERRY,AUS,15,11,153.13,80.13,73.00,0.00
31bf2dd47f,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Alexander MAJOROV,SWE,23,12,127.81,60.31,68.50,1.00
2fb090dc4d,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Maxim KOVTUN,RUS,14,13,156.46,77.60,78.86,0.00
f596069b32,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Alexei BYCHENKO,ISR,12,14,160.68,84.26,76.42,0.00
dfacb25327,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Kevin REYNOLDS,CAN,8,15,169.40,91.06,78.34,0.00
ab8d4352b3,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Mikhail KOLYADA,RUS,9,16,164.19,82.49,82.70,1.00
e7eda1710c,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Jason BROWN,USA,7,17,176.47,88.27,89.20,1.00
3dde843a39,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Denis TEN,KAZ,20,18,144.13,65.79,80.34,2.00
144b32e23f,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Yuzuru HANYU,JPN,1,19,223.20,126.12,97.08,0.00
27352fd381,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Nathan CHEN,USA,4,20,193.39,110.61,84.78,2.00
4f123a1abc,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Boyang JIN,CHN,3,21,204.94,118.94,86.00,0.00
77dd73d8fb,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Patrick CHAN,CAN,5,22,193.03,98.11,94.92,0.00
fc8d373a8e,ISU World Figure Skating Championships 2017,MEN FREE SKATING,Shoma UNO,JPN,2,23,214.45,120.03,94.42,0.00
